,Property type,Value,Substances,Mole fraction compound,Mole fraction type,Mole fraction value,doi
790,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.048,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.7475,10.1016/j.jct.2009.05.006
791,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.04,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.8287,10.1016/j.jct.2009.05.006
792,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.021,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.9253,10.1016/j.jct.2009.05.006
793,"Mass density, kg/m3",1551.3,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.0615,10.1016/j.jct.2009.05.006
794,"Mass density, kg/m3",1509.95,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.114,10.1016/j.jct.2009.05.006
795,"Mass density, kg/m3",1463.7,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.1733,10.1016/j.jct.2009.05.006
796,"Mass density, kg/m3",1427.05,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.2207,10.1016/j.jct.2009.05.006
797,"Mass density, kg/m3",1383.1,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.2782,10.1016/j.jct.2009.05.006
798,"Mass density, kg/m3",1343.86,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.3299,10.1016/j.jct.2009.05.006
799,"Mass density, kg/m3",1294.64,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.3955,10.1016/j.jct.2009.05.006
800,"Mass density, kg/m3",1253.75,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.4505,10.1016/j.jct.2009.05.006
801,"Mass density, kg/m3",1210.69,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.5089,10.1016/j.jct.2009.05.006
802,"Mass density, kg/m3",1168.0,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.5674,10.1016/j.jct.2009.05.006
803,"Mass density, kg/m3",1123.3,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.6293,10.1016/j.jct.2009.05.006
804,"Mass density, kg/m3",1087.08,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.68,10.1016/j.jct.2009.05.006
805,"Mass density, kg/m3",1039.01,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.7477,10.1016/j.jct.2009.05.006
806,"Mass density, kg/m3",996.64,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.8082,10.1016/j.jct.2009.05.006
807,"Mass density, kg/m3",951.23,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.8735,10.1016/j.jct.2009.05.006
808,"Mass density, kg/m3",908.5,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.9358,10.1016/j.jct.2009.05.006
809,"Excess molar volume, m3/mol",-2e-08,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.0615,10.1016/j.jct.2009.05.006
810,"Excess molar volume, m3/mol",-4.4e-08,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.114,10.1016/j.jct.2009.05.006
811,"Excess molar volume, m3/mol",-6.4e-08,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.1733,10.1016/j.jct.2009.05.006
812,"Excess molar volume, m3/mol",-7.6e-08,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.2207,10.1016/j.jct.2009.05.006
813,"Excess molar volume, m3/mol",-1.03e-07,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.2782,10.1016/j.jct.2009.05.006
814,"Excess molar volume, m3/mol",-1.17e-07,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.3299,10.1016/j.jct.2009.05.006
815,"Excess molar volume, m3/mol",-1.35e-07,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.3955,10.1016/j.jct.2009.05.006
816,"Excess molar volume, m3/mol",-1.43e-07,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.4505,10.1016/j.jct.2009.05.006
817,"Excess molar volume, m3/mol",-1.46e-07,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.5089,10.1016/j.jct.2009.05.006
818,"Excess molar volume, m3/mol",-1.47e-07,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.5674,10.1016/j.jct.2009.05.006
819,"Excess molar volume, m3/mol",-1.45e-07,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.6293,10.1016/j.jct.2009.05.006
820,"Excess molar volume, m3/mol",-1.4e-07,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.68,10.1016/j.jct.2009.05.006
821,"Excess molar volume, m3/mol",-1.19e-07,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.7477,10.1016/j.jct.2009.05.006
822,"Excess molar volume, m3/mol",-1.01e-07,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.8082,10.1016/j.jct.2009.05.006
823,"Excess molar volume, m3/mol",-6.3e-08,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.8735,10.1016/j.jct.2009.05.006
824,"Excess molar volume, m3/mol",-3.1e-08,"['butyl butanoate', '1,6-dibromohexane']",butyl butanoate,Mole fraction,0.9358,10.1016/j.jct.2009.05.006
0,Refractive index (Na D-line),1.3415,['methyl methanoate'],Unknown,Unknown,298.15,10.1016/j.jct.2006.05.004
1,Refractive index (Na D-line),1.3415,['methyl methanoate'],Unknown,Unknown,101.325,10.1016/j.jct.2006.05.004
2,"Mass density, kg/m3",966.83,['methyl methanoate'],Unknown,Unknown,298.15,10.1016/j.jct.2006.05.004
3,"Mass density, kg/m3",966.83,['methyl methanoate'],Unknown,Unknown,101.325,10.1016/j.jct.2006.05.004
4,Refractive index (Na D-line),1.3585,['methyl ethanoate'],Unknown,Unknown,298.15,10.1016/j.jct.2006.05.004
5,Refractive index (Na D-line),1.3585,['methyl ethanoate'],Unknown,Unknown,101.325,10.1016/j.jct.2006.05.004
6,"Mass density, kg/m3",926.73,['methyl ethanoate'],Unknown,Unknown,298.15,10.1016/j.jct.2006.05.004
7,"Mass density, kg/m3",926.73,['methyl ethanoate'],Unknown,Unknown,101.325,10.1016/j.jct.2006.05.004
8,Refractive index (Na D-line),1.374,['methyl propanoate'],Unknown,Unknown,298.15,10.1016/j.jct.2006.05.004
9,Refractive index (Na D-line),1.374,['methyl propanoate'],Unknown,Unknown,101.325,10.1016/j.jct.2006.05.004
10,"Mass density, kg/m3",910.18,['methyl propanoate'],Unknown,Unknown,298.15,10.1016/j.jct.2006.05.004
11,"Mass density, kg/m3",910.18,['methyl propanoate'],Unknown,Unknown,101.325,10.1016/j.jct.2006.05.004
12,Refractive index (Na D-line),1.386,['methyl butanoate'],Unknown,Unknown,298.15,10.1016/j.jct.2006.05.004
13,Refractive index (Na D-line),1.386,['methyl butanoate'],Unknown,Unknown,101.325,10.1016/j.jct.2006.05.004
14,"Mass density, kg/m3",892.42,['methyl butanoate'],Unknown,Unknown,298.15,10.1016/j.jct.2006.05.004
15,"Mass density, kg/m3",892.42,['methyl butanoate'],Unknown,Unknown,101.325,10.1016/j.jct.2006.05.004
16,Refractive index (Na D-line),1.395,['methyl pentanoate'],Unknown,Unknown,298.15,10.1016/j.jct.2006.05.004
17,Refractive index (Na D-line),1.395,['methyl pentanoate'],Unknown,Unknown,101.325,10.1016/j.jct.2006.05.004
18,"Mass density, kg/m3",884.59,['methyl pentanoate'],Unknown,Unknown,298.15,10.1016/j.jct.2006.05.004
19,"Mass density, kg/m3",884.59,['methyl pentanoate'],Unknown,Unknown,101.325,10.1016/j.jct.2006.05.004
20,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2349,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.0726,10.1016/j.jct.2006.05.004
21,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.4701,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.1528,10.1016/j.jct.2006.05.004
22,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.653,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.2426,10.1016/j.jct.2006.05.004
23,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.7485,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.3298,10.1016/j.jct.2006.05.004
24,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.7953,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.4034,10.1016/j.jct.2006.05.004
25,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.8123,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.4719,10.1016/j.jct.2006.05.004
26,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.8022,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.5315,10.1016/j.jct.2006.05.004
27,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.7735,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.5856,10.1016/j.jct.2006.05.004
28,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.7321,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.6347,10.1016/j.jct.2006.05.004
29,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.6812,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.6786,10.1016/j.jct.2006.05.004
30,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.6266,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.7171,10.1016/j.jct.2006.05.004
31,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.5309,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.7759,10.1016/j.jct.2006.05.004
32,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.3554,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.8639,10.1016/j.jct.2006.05.004
33,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1715,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.9405,10.1016/j.jct.2006.05.004
34,"Mass density, kg/m3",2084.41,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.0941,10.1016/j.jct.2006.05.004
35,"Mass density, kg/m3",2030.58,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.1513,10.1016/j.jct.2006.05.004
36,"Mass density, kg/m3",1980.75,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.2019,10.1016/j.jct.2006.05.004
37,"Mass density, kg/m3",1931.96,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.251,10.1016/j.jct.2006.05.004
38,"Mass density, kg/m3",1881.94,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.2967,10.1016/j.jct.2006.05.004
39,"Mass density, kg/m3",1784.54,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.3904,10.1016/j.jct.2006.05.004
40,"Mass density, kg/m3",1662.03,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.4985,10.1016/j.jct.2006.05.004
41,"Mass density, kg/m3",1543.27,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.5973,10.1016/j.jct.2006.05.004
42,"Mass density, kg/m3",1404.1,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.7057,10.1016/j.jct.2006.05.004
43,"Mass density, kg/m3",1346.2,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.7483,10.1016/j.jct.2006.05.004
44,"Mass density, kg/m3",1278.68,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.7967,10.1016/j.jct.2006.05.004
45,"Mass density, kg/m3",1205.01,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.8478,10.1016/j.jct.2006.05.004
46,"Mass density, kg/m3",1155.98,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.8808,10.1016/j.jct.2006.05.004
47,"Mass density, kg/m3",1064.28,"['1,2-dibromoethane', 'methyl methanoate']",methyl methanoate,Mole fraction,0.9402,10.1016/j.jct.2006.05.004
48,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.3038,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.0766,10.1016/j.jct.2006.05.004
49,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.5696,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.1698,10.1016/j.jct.2006.05.004
50,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.7435,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.2646,10.1016/j.jct.2006.05.004
51,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.853,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.3543,10.1016/j.jct.2006.05.004
52,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.915,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.4503,10.1016/j.jct.2006.05.004
53,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.9249,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.5147,10.1016/j.jct.2006.05.004
54,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.9037,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.5752,10.1016/j.jct.2006.05.004
55,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.8624,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.6318,10.1016/j.jct.2006.05.004
56,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.8029,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.6814,10.1016/j.jct.2006.05.004
57,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.7357,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.7238,10.1016/j.jct.2006.05.004
58,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.6669,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.7605,10.1016/j.jct.2006.05.004
59,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.5126,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.8277,10.1016/j.jct.2006.05.004
60,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.3884,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.8783,10.1016/j.jct.2006.05.004
61,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2483,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.9299,10.1016/j.jct.2006.05.004
62,"Mass density, kg/m3",1858.59,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.168,10.1016/j.jct.2006.05.004
63,"Mass density, kg/m3",1796.92,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.2514,10.1016/j.jct.2006.05.004
64,"Mass density, kg/m3",1735.49,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.3294,10.1016/j.jct.2006.05.004
65,"Mass density, kg/m3",1674.57,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.4017,10.1016/j.jct.2006.05.004
66,"Mass density, kg/m3",1614.73,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.4684,10.1016/j.jct.2006.05.004
67,"Mass density, kg/m3",1558.51,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.5278,10.1016/j.jct.2006.05.004
68,"Mass density, kg/m3",1495.15,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.591,10.1016/j.jct.2006.05.004
69,"Mass density, kg/m3",1439.24,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.6438,10.1016/j.jct.2006.05.004
70,"Mass density, kg/m3",1374.75,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.7014,10.1016/j.jct.2006.05.004
71,"Mass density, kg/m3",1261.18,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.7953,10.1016/j.jct.2006.05.004
72,"Mass density, kg/m3",1203.31,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.8394,10.1016/j.jct.2006.05.004
73,"Mass density, kg/m3",1141.17,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.8849,10.1016/j.jct.2006.05.004
74,"Mass density, kg/m3",1082.23,"['methyl methanoate', '1,3-dibromopropane']",methyl methanoate,Mole fraction,0.9258,10.1016/j.jct.2006.05.004
75,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.3949,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.1163,10.1016/j.jct.2006.05.004
76,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.6355,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.2218,10.1016/j.jct.2006.05.004
77,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.8586,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.3327,10.1016/j.jct.2006.05.004
78,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.9849,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.4395,10.1016/j.jct.2006.05.004
79,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",1.0243,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.518,10.1016/j.jct.2006.05.004
80,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",1.0147,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.581,10.1016/j.jct.2006.05.004
81,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",1.0078,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.5984,10.1016/j.jct.2006.05.004
82,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.9447,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.6591,10.1016/j.jct.2006.05.004
83,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.8185,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.7346,10.1016/j.jct.2006.05.004
84,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.6485,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.8107,10.1016/j.jct.2006.05.004
85,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.4337,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.8851,10.1016/j.jct.2006.05.004
86,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.2099,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.9503,10.1016/j.jct.2006.05.004
87,"Mass density, kg/m3",1776.76,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.0901,10.1016/j.jct.2006.05.004
88,"Mass density, kg/m3",1721.83,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.1948,10.1016/j.jct.2006.05.004
89,"Mass density, kg/m3",1670.26,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.283,10.1016/j.jct.2006.05.004
90,"Mass density, kg/m3",1619.15,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.3632,10.1016/j.jct.2006.05.004
91,"Mass density, kg/m3",1569.44,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.4351,10.1016/j.jct.2006.05.004
92,"Mass density, kg/m3",1517.68,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.5042,10.1016/j.jct.2006.05.004
93,"Mass density, kg/m3",1466.2,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.5678,10.1016/j.jct.2006.05.004
94,"Mass density, kg/m3",1414.75,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.6267,10.1016/j.jct.2006.05.004
95,"Mass density, kg/m3",1364.36,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.6804,10.1016/j.jct.2006.05.004
96,"Mass density, kg/m3",1267.13,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.7742,10.1016/j.jct.2006.05.004
97,"Mass density, kg/m3",1217.73,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.8172,10.1016/j.jct.2006.05.004
98,"Mass density, kg/m3",1164.21,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.8611,10.1016/j.jct.2006.05.004
99,"Mass density, kg/m3",1115.55,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.8985,10.1016/j.jct.2006.05.004
100,"Mass density, kg/m3",1062.14,"['methyl methanoate', '1,4-dibromobutane']",methyl methanoate,Mole fraction,0.937,10.1016/j.jct.2006.05.004
